actor/alpha_mean,actor/alpha_mean_loss,actor/alpha_std,actor/alpha_std_loss,actor/kl_mean_loss,actor/kl_std_loss,actor/penalty_temperature,actor/policy_mean_loss,actor/policy_std_loss,actor/temperature,actor/temperature_loss,critic/loss,critic/q,test/action/max,test/action/mean,test/action/min,test/action/size,test/action/std,test/effort/max,test/effort/mean,test/effort/min,test/effort/size,test/effort/std,test/episode_length/max,test/episode_length/mean,test/episode_length/min,test/episode_length/size,test/episode_length/std,test/episode_score/max,test/episode_score/mean,test/episode_score/min,test/episode_score/size,test/episode_score/std,test/rwd_metrics/act_mag/max,test/rwd_metrics/act_mag/mean,test/rwd_metrics/act_mag/min,test/rwd_metrics/act_mag/size,test/rwd_metrics/act_mag/std,test/rwd_metrics/dense/max,test/rwd_metrics/dense/mean,test/rwd_metrics/dense/min,test/rwd_metrics/dense/size,test/rwd_metrics/dense/std,test/rwd_metrics/done/max,test/rwd_metrics/done/mean,test/rwd_metrics/done/min,test/rwd_metrics/done/size,test/rwd_metrics/done/std,test/rwd_metrics/foot_contact/max,test/rwd_metrics/foot_contact/mean,test/rwd_metrics/foot_contact/min,test/rwd_metrics/foot_contact/size,test/rwd_metrics/foot_contact/std,test/rwd_metrics/pelvis_move/max,test/rwd_metrics/pelvis_move/mean,test/rwd_metrics/pelvis_move/min,test/rwd_metrics/pelvis_move/size,test/rwd_metrics/pelvis_move/std,test/rwd_metrics/ref_rot/max,test/rwd_metrics/ref_rot/mean,test/rwd_metrics/ref_rot/min,test/rwd_metrics/ref_rot/size,test/rwd_metrics/ref_rot/std,test/rwd_metrics/solved/max,test/rwd_metrics/solved/mean,test/rwd_metrics/solved/min,test/rwd_metrics/solved/size,test/rwd_metrics/solved/std,test/rwd_metrics/sparse/max,test/rwd_metrics/sparse/mean,test/rwd_metrics/sparse/min,test/rwd_metrics/sparse/size,test/rwd_metrics/sparse/std,test/terminated/max,test/terminated/mean,test/terminated/min,test/terminated/size,test/terminated/std,train/action/max,train/action/mean,train/action/min,train/action/size,train/action/std,train/episode_length/max,train/episode_length/mean,train/episode_length/min,train/episode_length/size,train/episode_length/std,train/episode_score/max,train/episode_score/mean,train/episode_score/min,train/episode_score/size,train/episode_score/std,train/episodes,train/epoch_seconds,train/epoch_steps,train/epochs,train/seconds,train/steps,train/steps_per_second,train/worker_steps
0.2111,-0.0033281106,68.714584,-0.0030075111,0.017894013,0.007748818,11.260462,80.23875,80.21741,2.6592045,255.83513,64.87862,257.54904,1.0,-0.08769602,-1.0,1270,0.8745004,0.3026964792215367,0.3026964792215367,0.3026964792215367,10,0.0,127,127.0,127,10,0.0,1062.8616054058075,1062.8616054058075,1062.8616054058075,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,-100,-100.0,-100,10,0.0,-50.0,-50.0,-50.0,10,0.0,817.1010217591329,817.1010217591329,817.1010217591329,10,0.0,395.7605791584645,395.76057915846457,395.7605791584645,10,5.684341886080804e-14,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0.0078740157480314,0.0078740157480314,0.0078740157480314,10,0.0,5.4717207,-0.13144296,-5.2131367,3125,1.0383823,125,108.21336206896552,6,1856,13.744346577208512,1022.0889468193054,864.5075250660801,-70.29569220542908,1856,140.69430973530336,639156.0,290.3233082294464,200000.0,257.0,3484.945149898529,51400000.0,688.8871624524797,803125.0
0.21646261,-0.00208704,72.34186,-0.002775977,0.017022962,0.007767565,11.254164,80.1877,80.16735,2.6112523,256.03204,53.037777,257.7632,1.0,-0.105370335,-1.0,1290,0.88263434,0.3032212224160849,0.3032212224160849,0.3032212224160849,10,0.0,129,129.0,129,10,0.0,873.1710693836212,873.1710693836212,873.1710693836212,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,-100,-100.0,-100,10,0.0,-250.0,-250.0,-250.0,10,0.0,825.5352755953533,825.5352755953533,825.5352755953533,10,0.0,397.6357895364787,397.6357895364787,397.6357895364787,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0.0077519379844961,0.0077519379844961,0.0077519379844961,10,0.0,5.9351807,-0.13306145,-5.626081,3125,1.0367329,126,110.78079911209768,73,1802,5.394246927640485,1049.0891120433807,888.5948980335357,426.0286481380463,1802,75.59099136886508,640958.0,288.32497572898865,200000.0,258.0,3773.2701256275177,51600000.0,693.6617249141476,806250.0
0.2218851,-0.0025630882,75.56282,-0.002932187,0.017873159,0.0081460215,11.235395,80.08887,80.06853,2.5703773,255.42363,53.551376,257.13748,1.0,-0.09653463,-1.0,1250,0.8826335,0.3048032226719058,0.3048032226719058,0.3048032226719058,10,0.0,125,125.0,125,10,0.0,1043.710086107254,1043.710086107254,1043.710086107254,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,-100,-100.0,-100,10,0.0,-50.0,-50.0,-50.0,10,0.0,815.7246135178825,815.7246135178826,815.7246135178825,10,1.1368683772161605e-13,377.9854725176118,377.9854725176118,377.9854725176118,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0.008,0.008,0.008,10,1.734723475976807e-18,5.443445,-0.13503455,-6.118679,3125,1.0354518,124,110.9488320355951,31,1798,6.10016924523482,1044.565470457077,891.5483723913544,138.40043818950653,1798,81.22183890050475,642756.0,316.2921187877655,200000.0,259.0,4089.562244415283,51800000.0,632.3268526782407,809375.0
0.22425129,-0.0006790258,78.37798,-0.0024495749,0.016152365,0.007857655,11.213299,80.009415,79.9905,2.6030025,256.00024,39.493855,257.73236,1.0,-0.09766574,-1.0,1230,0.88399595,0.3052514172669638,0.3052514172669638,0.3052514172669638,10,0.0,123,123.0,123,10,0.0,1025.8518538475037,1025.8518538475037,1025.8518538475037,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,-100,-100.0,-100,10,0.0,-60.0,-60.0,-60.0,10,0.0,806.9825863659318,806.9825863659318,806.9825863659318,10,0.0,378.86926948807366,378.86926948807366,378.86926948807366,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0.008130081300813,0.008130081300813,0.008130081300813,10,0.0,5.53196,-0.13690208,-5.5160775,3125,1.034824,128,111.0371191135734,65,1805,5.687353566682852,1038.2836816310885,893.4948495414101,322.5952910073101,1805,78.17856855304987,644561.0,395.4561052322388,200000.0,260.0,4485.018349647522,52000000.0,505.7451316437418,812500.0
0.22831024,-0.0013851936,80.78935,-0.0024644407,0.017138602,0.008038905,11.185971,79.87231,79.85335,2.5961146,256.97894,30.596352,258.71902,1.0,-0.10534534,-1.0,1250,0.8845571,0.3030308973299387,0.3030308973299388,0.3030308973299387,10,5.551115123125783e-17,125,125.0,125,10,0.0,859.5042521953583,859.5042521953583,859.5042521953583,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,-100,-100.0,-100,10,0.0,-250.0,-250.0,-250.0,10,0.0,819.944527628215,819.9445276282152,819.944527628215,10,1.1368683772161605e-13,389.55972487553447,389.55972487553447,389.55972487553447,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0.008,0.008,0.008,10,1.734723475976807e-18,5.9232492,-0.13858442,-5.660023,3125,1.0343808,124,111.1403118040089,38,1796,5.846240746023208,1033.8967957496643,896.1872623957038,140.10979092121124,1796,78.35001661061467,646357.0,397.9328980445862,200000.0,261.0,4882.951247692108,52200000.0,502.59729965224216,815625.0
0.23096235,-0.003033459,83.200226,-0.0026497091,0.018969862,0.008390526,11.149134,79.71874,79.69885,2.5978596,257.7164,27.842094,259.46338,1.0,-0.09665015,-1.0,1290,0.8760741,0.301559935358362,0.301559935358362,0.301559935358362,10,0.0,129,129.0,129,10,0.0,1078.9326100349426,1078.9326100349426,1078.9326100349426,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,-100,-100.0,-100,10,0.0,-50.0,-50.0,-50.0,10,0.0,827.3598233980404,827.3598233980404,827.3598233980404,10,0.0,401.5727882439911,401.5727882439911,401.5727882439911,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0.0077519379844961,0.0077519379844961,0.0077519379844961,10,0.0,5.9214935,-0.13962638,-5.4613366,3125,1.034208,127,111.1003882418192,36,1803,6.1766754707895695,1047.989316701889,894.9737527919143,180.4677120149136,1803,84.56389593282887,648160.0,398.6005387306213,200000.0,262.0,5281.5517864227295,52400000.0,501.7554683616778,818750.0
0.22878721,0.00013491047,85.19263,-0.0027195495,0.015651405,0.00859784,11.126708,79.566635,79.54658,2.5625563,258.24185,12.314485,260.02982,1.0,-0.094749145,-1.0,1310,0.8680826,0.2974235531706415,0.2974235531706415,0.2974235531706415,10,0.0,131,131.0,131,10,0.0,1085.9151265621183,1085.9151265621183,1085.9151265621183,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,-100,-100.0,-100,10,0.0,-50.0,-50.0,-50.0,10,0.0,826.7356023983479,826.7356023983479,826.7356023983479,10,0.0,409.17953122844153,409.17953122844153,409.17953122844153,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0.0076335877862595,0.0076335877862595,0.0076335877862595,10,8.673617379884035e-19,5.4707007,-0.14067389,-5.1493144,3125,1.0337802,125,111.49665551839465,41,1794,5.795015730830619,1037.6333272457125,899.5371275692472,260.2369784116745,1794,78.72197638326249,649954.0,397.42514729499817,200000.0,263.0,5678.976933717728,52600000.0,503.23941844461416,821875.0
0.22764504,-0.0018561946,87.15691,-0.0027047368,0.017563704,0.008718565,11.118581,79.52645,79.50696,2.5614061,258.52734,23.818066,260.28702,1.0,-0.09890643,-1.0,1230,0.86891633,0.2957778882155684,0.2957778882155684,0.2957778882155684,10,0.0,123,123.0,123,10,0.0,1032.4769732952118,1032.4769732952118,1032.4769732952118,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,-100,-100.0,-100,10,0.0,-50.0,-50.0,-50.0,10,0.0,795.7954420085898,795.7954420085898,795.7954420085898,10,0.0,386.6815322513908,386.6815322513908,386.6815322513908,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0.008130081300813,0.008130081300813,0.008130081300813,10,0.0,5.7570915,-0.1401662,-5.2947044,3125,1.0340416,124,109.81025923883068,6,1813,12.308919657383123,1044.1179847717283,884.2432045352939,-72.63335573673248,1813,128.71900833187038,651767.0,367.6224446296692,200000.0,264.0,6046.599378347397,52800000.0,544.0364235689511,825000.0
0.22651842,5.719094e-05,89.18659,-0.0034945763,0.015572578,0.009648451,11.122588,79.580345,79.55925,2.6091766,259.20905,48.09487,260.92874,1.0,-0.093158066,-1.0,1300,0.87061775,0.299660045818136,0.2996600458181361,0.299660045818136,10,5.551115123125783e-17,130,130.0,130,10,0.0,1086.7458927631378,1086.7458927631378,1086.7458927631378,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,-100,-100.0,-100,10,0.0,-60.0,-60.0,-60.0,10,0.0,855.1259532166752,855.1259532166753,855.1259532166752,10,1.1368683772161605e-13,391.6199401924587,391.6199401924587,391.6199401924587,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0.0076923076923076,0.0076923076923076,0.0076923076923076,10,0.0,5.868351,-0.13973841,-6.3703046,3125,1.034376,125,108.87215601300107,9,1846,16.368452415033026,1051.803094625473,875.4444176028894,-57.897510290145874,1846,166.7980700513904,653613.0,292.10380816459656,200000.0,265.0,6338.703186511993,53000000.0,684.6880951558929,828125.0
0.22274049,0.0012368475,90.935234,-0.0034875968,0.0141322445,0.009762129,11.135167,79.69795,79.67759,2.635105,259.4759,72.65325,261.1474,1.0,-0.091716394,-1.0,1280,0.8718935,0.301225133435556,0.301225133435556,0.301225133435556,10,0.0,128,128.0,128,10,0.0,1062.829689025879,1062.829689025879,1062.829689025879,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,-100,-100.0,-100,10,0.0,-60.0,-60.0,-60.0,10,0.0,836.986138723505,836.9861387235048,836.986138723505,10,1.1368683772161605e-13,385.8435476627128,385.8435476627128,385.8435476627128,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0.0078125,0.0078125,0.0078125,10,0.0,5.901512,-0.13909404,-5.114583,3125,1.0326779,126,110.16749861342208,8,1803,13.100266419639247,1061.1956820487976,888.1754471312798,-61.25225183367729,1803,132.80202317397877,655416.0,287.8819487094879,200000.0,266.0,6626.585135221481,53200000.0,694.72921416767,831250.0
0.22014524,-0.0007032974,92.281265,-0.002751316,0.01589332,0.009118722,11.1501255,79.779816,79.7611,2.6739018,260.0696,86.218994,261.7015,1.0,-0.09229837,-1.0,1270,0.86756706,0.2962141171386082,0.2962141171386082,0.2962141171386082,10,0.0,127,127.0,127,10,0.0,1028.9037857055664,1028.9037857055664,1028.9037857055664,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,-100,-100.0,-100,10,0.0,-50.0,-50.0,-50.0,10,0.0,795.6435505592528,795.6435505592528,795.6435505592528,10,0.0,383.260233310895,383.2602333108949,383.260233310895,10,5.684341886080804e-14,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0.0078740157480314,0.0078740157480314,0.0078740157480314,10,0.0,6.0609093,-0.13922477,-5.2782106,3125,1.033257,128,110.43084522502744,11,1822,13.908253290903431,1070.3799381256104,885.9953573340617,-54.72648805379868,1822,141.5879718299344,657238.0,375.5349526405335,200000.0,267.0,7002.120087862015,53400000.0,532.5735955966858,834375.0
0.22107364,-0.0012767452,94.10769,-0.0035255342,0.016530827,0.010018963,11.16347,79.88354,79.86294,2.7788424,259.86264,126.78625,261.38724,1.0,-0.088802665,-1.0,1260,0.86723584,0.2974657203420789,0.297465720342079,0.2974657203420789,10,5.551115123125783e-17,126,126.0,126,10,0.0,1033.8641192913055,1033.8641192913055,1033.8641192913055,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,-100,-100.0,-100,10,0.0,-40.0,-40.0,-40.0,10,0.0,789.5041451691462,789.5041451691461,789.5041451691462,10,1.1368683772161605e-13,384.3599743239072,384.3599743239072,384.3599743239072,10,5.684341886080804e-14,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0.0079365079365079,0.0079365079365079,0.0079365079365079,10,0.0,5.770966,-0.14110425,-5.701259,3125,1.0340528,127,108.18117519042436,5,1838,19.01812703616914,1062.7018866539,864.0151159458951,-74.29955267906189,1838,184.3445084227648,659076.0,426.1733524799347,200000.0,268.0,7428.293440341949,53600000.0,469.29259850759087,837500.0
0.20865652,0.002098734,95.582184,-0.0035739215,0.012298567,0.010169092,11.163323,79.82984,79.81119,2.8247914,260.33295,125.60408,261.85477,1.0,-0.09087038,-1.0,1290,0.8714878,0.3019821055716482,0.3019821055716482,0.3019821055716482,10,0.0,129,129.0,129,10,0.0,1078.941909790039,1078.941909790039,1078.941909790039,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,-100,-100.0,-100,10,0.0,-40.0,-40.0,-40.0,10,0.0,812.4066406916153,812.4066406916153,812.4066406916153,10,0.0,406.5352687619052,406.5352687619052,406.5352687619052,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0.0077519379844961,0.0077519379844961,0.0077519379844961,10,0.0,5.5905976,-0.14060582,-6.095128,3125,1.0317268,127,113.00955593029792,56,1779,5.913506113352853,1069.8385474681854,908.71391862161,308.22733783721924,1779,81.41374083465303,660855.0,431.7352147102356,200000.0,269.0,7860.028655052185,53800000.0,463.2469003813656,840625.0
0.20066866,-0.0050655277,97.19652,-0.0027111457,0.018911667,0.009417705,11.154488,79.68186,79.662735,2.803539,260.55084,98.16593,262.09375,1.0,-0.08920634,-1.0,1310,0.87310404,0.3029831494445605,0.3029831494445605,0.3029831494445605,10,0.0,131,131.0,131,10,0.0,1098.6081867218018,1098.6081867218018,1098.6081867218018,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,-100,-100.0,-100,10,0.0,-40.0,-40.0,-40.0,10,0.0,830.0133014452178,830.0133014452178,830.0133014452178,10,0.0,408.5948854701427,408.5948854701427,408.5948854701427,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0.0076335877862595,0.0076335877862595,0.0076335877862595,10,8.673617379884035e-19,5.7679567,-0.14183967,-5.565826,3125,1.0311829,128,112.81915492957746,46,1775,6.144593351465178,1071.7688517570496,907.5581675575758,273.288542509079,1775,82.34029758900253,662630.0,431.7404515743256,200000.0,270.0,8291.76910662651,54000000.0,463.24128135482187,843750.0
0.5057983,0.0054207365,14.078171,-0.008425677,0.029479347,0.009397071,4.297437,77.87407,77.86789,1.959743,1799.6558,96961500.0,1794.6566,1.0,-0.11978858,-1.0,1310,0.8830391,0.2967932546858718,0.2967932546858719,0.2967932546858718,10,5.551115123125783e-17,131,131.0,131,10,0.0,854.1411445140839,854.1411445140839,854.1411445140839,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,-100,-100.0,-100,10,0.0,-150.0,-150.0,-150.0,10,0.0,807.9910720344459,807.9910720344459,807.9910720344459,10,0.0,296.1500723353112,296.1500723353112,296.1500723353112,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0.0076335877862595,0.0076335877862595,0.0076335877862595,10,8.673617379884035e-19,5.56738,-0.14040895,-5.578409,3125,1.0512568,127,103.4343962362781,13,1913,17.941649290455736,939.8112451434135,662.2966085844547,-94.9862276017666,1913,163.290803580473,664543.0,336.3522908687592,200000.0,271.0,336.3522908687592,54200000.0,594.6146508573587,846875.0
0.19675978,0.002384383,21.846333,-0.005638668,0.011192044,0.0071460647,9.446573,78.87523,78.85137,5.2866335,183.10252,190.85071,180.95694,1.0,-0.07831489,-1.0,1270,0.88773847,0.3139650343013723,0.3139650343013723,0.3139650343013723,10,0.0,127,127.0,127,10,0.0,914.2694058418274,914.2694058418274,914.2694058418274,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,-100,-100.0,-100,10,0.0,-110.0,-110.0,-110.0,10,0.0,794.5751914227124,794.5751914227124,794.5751914227124,10,0.0,329.6942142477011,329.6942142477011,329.6942142477011,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0.0078740157480314,0.0078740157480314,0.0078740157480314,10,0.0,6.2109056,-0.1390821,-5.5508485,3125,1.0614669,121,103.47488348006216,13,1931,12.201644578663164,836.5860725641251,643.4615857564963,-63.43421357870102,1931,114.0991415105416,666474.0,308.3161420822144,200000.0,272.0,644.6684329509735,54400000.0,648.684816335918,850000.0
0.13593835,-0.0021885172,29.277477,-0.0069008432,0.011568263,0.00892099,11.373368,79.02085,78.98639,7.0414877,169.98291,139.9262,169.67284,1.0,-0.07472039,-1.0,1260,0.87760913,0.3084888201636784,0.3084888201636784,0.3084888201636784,10,0.0,126,126.0,126,10,0.0,897.3062691688538,897.3062691688538,897.3062691688538,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,-100,-100.0,-100,10,0.0,-130.0,-130.0,-130.0,10,0.0,764.9952884832,764.9952884832,764.9952884832,10,0.0,362.3109887881767,362.31098878817664,362.3109887881767,10,5.684341886080804e-14,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0.0079365079365079,0.0079365079365079,0.0079365079365079,10,0.0,5.789294,-0.132652,-5.362571,3125,1.0603615,125,109.27172717271728,39,1818,7.907529616108667,892.5309898853302,724.0197090602709,35.57531861960888,1818,93.11896938804234,668292.0,307.5530958175659,200000.0,273.0,952.2215287685394,54600000.0,650.2942182010609,853125.0
0.12102543,-0.013339,36.580128,-0.008669347,0.021689754,0.011193375,11.368303,79.32958,79.285385,6.002349,177.14633,114.989136,177.10861,1.0,-0.07157908,-1.0,1230,0.8679911,0.3035218870506285,0.3035218870506285,0.3035218870506285,10,0.0,123,123.0,123,10,0.0,912.9088819026948,912.9088819026948,912.9088819026948,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,-100,-100.0,-100,10,0.0,-100.0,-100.0,-100.0,10,0.0,741.2917681037687,741.2917681037687,741.2917681037687,10,0.0,371.61711449418345,371.6171144941835,371.61711449418345,10,5.684341886080804e-14,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0.008130081300813,0.008130081300813,0.008130081300813,10,0.0,5.889393,-0.12280112,-5.2468295,3125,1.0573087,122,107.8529411764706,13,1870,15.054669693645726,922.5680385828018,749.66795622643,-55.61565498262644,1870,139.25342380188695,670162.0,308.3092987537384,200000.0,274.0,1260.5308275222778,54800000.0,648.6992147445728,856250.0
0.12091936,0.00090531155,42.358543,-0.0056420094,0.0074381265,0.008564749,11.364989,79.70099,79.675575,5.2589507,185.9444,119.86622,185.96094,1.0,-0.060601864,-1.0,1230,0.8624401,0.3030455514308821,0.3030455514308822,0.3030455514308821,10,5.551115123125783e-17,123,123.0,123,10,0.0,950.4962965250016,950.4962965250016,950.4962965250016,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,-100,-100.0,-100,10,0.0,-70.0,-70.0,-70.0,10,0.0,730.5282529294611,730.5282529294611,730.5282529294611,10,0.0,389.96804590893817,389.96804590893817,389.96804590893817,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0.008130081300813,0.008130081300813,0.008130081300813,10,0.0,6.210011,-0.1131081,-5.2602158,3125,1.0546438,120,108.01961852861037,12,1835,13.876318087633818,922.1018830537796,762.629653388062,-48.48652671650052,1835,129.7384870684389,671997.0,417.2538890838623,200000.0,275.0,1677.78471660614,55000000.0,479.32447182008826,859375.0
0.12126471,-0.008196104,47.639977,-0.008854138,0.016563373,0.012141296,11.375781,80.31821,80.27454,4.867588,193.07825,130.92331,193.20793,1.0,-0.053305637,-1.0,1230,0.85892344,0.3037140920673722,0.3037140920673722,0.3037140920673722,10,0.0,123,123.0,123,10,0.0,966.8064407110214,966.8064407110214,966.8064407110214,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,-100,-100.0,-100,10,0.0,-50.0,-50.0,-50.0,10,0.0,729.1100626647415,729.1100626647415,729.1100626647415,10,0.0,387.696376945429,387.69637694542905,387.696376945429,10,5.684341886080804e-14,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0.008130081300813,0.008130081300813,0.008130081300813,10,0.0,6.6420836,-0.109180994,-5.360958,3125,1.0530226,122,105.81302083333334,12,1920,17.695954611847476,936.1579020023346,755.7043191283935,-94.93344724550845,1920,168.78498767845215,673917.0,456.5226747989655,200000.0,276.0,2134.3073914051056,55200000.0,438.09434019476055,862500.0
0.11595189,-0.0016260163,53.013798,-0.0066750487,0.009626697,0.010333002,11.357675,80.91219,80.881546,4.3610086,204.36493,128.88545,204.98573,1.0,-0.04758481,-1.0,1280,0.8651818,0.3106370724364388,0.3106370724364388,0.3106370724364388,10,0.0,128,128.0,128,10,0.0,1029.8213793039322,1029.8213793039322,1029.8213793039322,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,-100,-100.0,-100,10,0.0,-40.0,-40.0,-40.0,10,0.0,762.7703066707777,762.7703066707778,762.7703066707777,10,1.1368683772161605e-13,407.0510781589908,407.0510781589908,407.0510781589908,10,5.684341886080804e-14,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0.0078125,0.0078125,0.0078125,10,0.0,5.961234,-0.10725978,-5.0497975,3125,1.048924,127,110.58928571428572,22,1792,5.86424330069924,950.94113779068,810.8452388311855,-46.61266263574362,1792,83.15963062591462,675709.0,463.3710718154907,200000.0,277.0,2597.6784632205963,55400000.0,431.6195208656396,865625.0
0.11598676,-0.0051572374,58.375618,-0.0073765027,0.013160325,0.01140442,11.348333,81.370285,81.33706,4.0675797,213.79025,127.91759,214.60988,1.0,-0.07926051,-1.0,1280,0.8727103,0.3038187332493171,0.3038187332493171,0.3038187332493171,10,5.551115123125783e-17,128,128.0,128,10,0.0,810.3380551338196,810.3380551338196,810.3380551338196,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,-100,-100.0,-100,10,0.0,-270.0,-270.0,-270.0,10,0.0,775.157585078538,775.1575850785379,775.157585078538,10,1.1368683772161605e-13,405.1804719558152,405.1804719558151,405.1804719558152,10,5.684341886080804e-14,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0.0078125,0.0078125,0.0078125,10,0.0,5.946997,-0.11002677,-5.492775,3125,1.0473491,146,109.1565934065934,22,1820,11.67090801478732,970.3318984508514,794.7207139430656,-16.222432136535645,1820,119.22235692189048,677529.0,457.2165856361389,200000.0,278.0,3054.8950488567352,55600000.0,437.4294509061479,868750.0
0.118768945,-0.0047775162,62.909813,-0.007849828,0.012972577,0.0121906055,11.306174,81.49056,81.454346,4.027664,218.20457,123.990814,219.10995,1.0,-0.06126357,-1.0,1280,0.86730546,0.3083329941816891,0.3083329941816891,0.3083329941816891,10,0.0,128,128.0,128,10,0.0,1076.572995185852,1076.572995185852,1076.572995185852,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,-100,-100.0,-100,10,0.0,-40.0,-40.0,-40.0,10,0.0,789.6348978636998,789.6348978636998,789.6348978636998,10,0.0,426.93809648569686,426.93809648569686,426.93809648569686,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0.0078125,0.0078125,0.0078125,10,0.0,5.5883846,-0.11572521,-5.2066054,3125,1.0432087,123,111.57724484104853,79,1793,5.150904684453934,999.7920897006989,835.040975037023,266.24208557605743,1793,80.018651971478,679322.0,459.3012926578522,200000.0,279.0,3514.1963415145874,55800000.0,435.4440172433528,871875.0
0.13435604,-0.011446564,67.124374,-0.009879057,0.020717131,0.01451064,11.2343855,81.09758,81.053696,3.7980273,223.64662,97.35269,224.72763,1.0,-0.065979004,-1.0,1300,0.872672,0.3097109383276915,0.3097109383276915,0.3097109383276915,10,0.0,130,130.0,130,10,0.0,1075.3299396038055,1075.3299396038055,1075.3299396038055,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,-100,-100.0,-100,10,0.0,-40.0,-40.0,-40.0,10,0.0,797.5524827359068,797.5524827359068,797.5524827359068,10,0.0,417.7774540457378,417.7774540457378,417.7774540457378,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0.0076923076923076,0.0076923076923076,0.0076923076923076,10,0.0,5.999135,-0.12006393,-5.3450794,3125,1.0414437,126,110.4281752634498,12,1803,11.986344807300473,989.9271183013916,842.3849580589413,-62.67994125187397,1803,123.08076574163805,681125.0,503.7680413722992,200000.0,280.0,4017.964382886887,56000000.0,397.0081140025995,875000.0
