actor/alpha_mean,actor/alpha_mean_loss,actor/alpha_std,actor/alpha_std_loss,actor/kl_mean_loss,actor/kl_std_loss,actor/penalty_temperature,actor/policy_mean_loss,actor/policy_std_loss,actor/temperature,actor/temperature_loss,critic/loss,critic/q,test/action/max,test/action/mean,test/action/min,test/action/size,test/action/std,test/effort/max,test/effort/mean,test/effort/min,test/effort/size,test/effort/std,test/episode_length/max,test/episode_length/mean,test/episode_length/min,test/episode_length/size,test/episode_length/std,test/episode_score/max,test/episode_score/mean,test/episode_score/min,test/episode_score/size,test/episode_score/std,test/rwd_metrics/act_mag/max,test/rwd_metrics/act_mag/mean,test/rwd_metrics/act_mag/min,test/rwd_metrics/act_mag/size,test/rwd_metrics/act_mag/std,test/rwd_metrics/dense/max,test/rwd_metrics/dense/mean,test/rwd_metrics/dense/min,test/rwd_metrics/dense/size,test/rwd_metrics/dense/std,test/rwd_metrics/done/max,test/rwd_metrics/done/mean,test/rwd_metrics/done/min,test/rwd_metrics/done/size,test/rwd_metrics/done/std,test/rwd_metrics/foot_contact/max,test/rwd_metrics/foot_contact/mean,test/rwd_metrics/foot_contact/min,test/rwd_metrics/foot_contact/size,test/rwd_metrics/foot_contact/std,test/rwd_metrics/pelvis_move/max,test/rwd_metrics/pelvis_move/mean,test/rwd_metrics/pelvis_move/min,test/rwd_metrics/pelvis_move/size,test/rwd_metrics/pelvis_move/std,test/rwd_metrics/ref_rot/max,test/rwd_metrics/ref_rot/mean,test/rwd_metrics/ref_rot/min,test/rwd_metrics/ref_rot/size,test/rwd_metrics/ref_rot/std,test/rwd_metrics/solved/max,test/rwd_metrics/solved/mean,test/rwd_metrics/solved/min,test/rwd_metrics/solved/size,test/rwd_metrics/solved/std,test/rwd_metrics/sparse/max,test/rwd_metrics/sparse/mean,test/rwd_metrics/sparse/min,test/rwd_metrics/sparse/size,test/rwd_metrics/sparse/std,test/rwd_metrics/zR_mov_penalty/max,test/rwd_metrics/zR_mov_penalty/mean,test/rwd_metrics/zR_mov_penalty/min,test/rwd_metrics/zR_mov_penalty/size,test/rwd_metrics/zR_mov_penalty/std,test/terminated/max,test/terminated/mean,test/terminated/min,test/terminated/size,test/terminated/std,train/action/max,train/action/mean,train/action/min,train/action/size,train/action/std,train/episode_length/max,train/episode_length/mean,train/episode_length/min,train/episode_length/size,train/episode_length/std,train/episode_score/max,train/episode_score/mean,train/episode_score/min,train/episode_score/size,train/episode_score/std,train/episodes,train/epoch_seconds,train/epoch_steps,train/epochs,train/seconds,train/steps,train/steps_per_second,train/worker_steps
2.5229971e-08,1.6772354e-09,93.94501,-0.0012969181,1.3932329e-10,0.00806096,15.018311,179.25603,179.24588,21.303759,788.02075,1120.1057,785.6272,1.0,0.022198878,-1.0,1500,0.73292124,0.24990727331959808,0.24990727331959808,0.24990727331959808,10,0.0,150,150.0,150,10,0.0,1344.1505012065172,1344.1491858512163,1344.1373476535082,10,0.003946065902709961,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0,0.0,0,10,0.0,-190.0,-190.0,-190.0,10,0.0,1221.1915991972817,1221.1915991972817,1221.1915991972817,10,0.0,313.3499088112932,313.3499088112932,313.3499088112932,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,-0.39101062662110975,-0.3923260032194803,-0.4041643926048154,10,0.0039461297951116974,0.0,0.0,0.0,10,0.0,5.5476913,-0.03336269,-6.243864,3125,1.1591235,150,144.87203450754853,35,1391,18.90000213280266,1569.2387586236,1206.0302899943126,-281.97407383285463,1391,318.67148437228894,697615.0,284.38635516166687,200000.0,320.0,45680.65527868271,64000000.0,703.2686216126817,1000000.0
2.5229966e-08,1.6792647e-09,93.88313,-0.0012886426,1.3729391e-10,0.008048229,15.004875,179.03648,179.02661,21.223915,784.2822,1191.2563,781.8508,1.0,0.034506585,-1.0,1500,0.75030506,0.26601282175622043,0.26601282175622043,0.26601282175622043,10,0.0,150,150.0,150,10,0.0,1342.3713302612305,1342.32208404541,1342.3166122436523,10,0.0164154052734375,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0,0.0,0,10,0.0,-170.0,-170.0,-170.0,10,0.0,1191.5138247967075,1191.5138247967075,1191.5138247967075,10,0.0,321.2546196317405,321.2546196317406,321.2546196317405,10,5.684341886080802e-14,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,-0.3971140181578824,-0.44636021309333174,-0.4518320125306039,10,0.016415398311816452,0.0,0.0,0.0,10,0.0,5.607728,-0.028247695,-5.748583,3125,1.1595649,150,145.66151582045623,33,1359,18.419570351885444,1544.2766164243221,1227.043845020436,-222.99793472886086,1359,311.80174437922494,698974.0,280.2292902469635,200000.0,321.0,45960.88456892967,64200000.0,713.7012687850789,1003125.0
2.5229962e-08,1.6804661e-09,93.796486,-0.0011339824,1.3609265e-10,0.007887328,14.999746,178.86397,178.8543,20.914137,792.1161,1136.6395,789.89575,1.0,0.057568707,-1.0,1500,0.75985384,0.28319653274695733,0.28319653274695733,0.28319653274695733,10,0.0,150,150.0,150,10,0.0,1347.0983238341287,1347.030906403251,1347.023415577598,10,0.022472476959228514,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0,0.0,0,10,0.0,-170.0,-170.0,-170.0,10,0.0,1197.5013384760935,1197.5013384760935,1197.5013384760935,10,0.0,320.04942925751203,320.0494292575121,320.04942925751203,10,5.684341886080802e-14,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,-0.4524436307496909,-0.5198613459005904,-0.5273522031395792,10,0.022472571716966486,0.0,0.0,0.0,10,0.0,5.8239527,-0.02374743,-5.625129,3125,1.159332,150,147.13465783664458,33,1359,14.11162160503496,1541.2984764277935,1244.082392567017,-105.59529421105981,1359,258.07094163706995,700333.0,279.7447590827942,200000.0,322.0,46240.62932801247,64400000.0,714.9374331649492,1006250.0
2.5229962e-08,1.6809695e-09,93.76823,-0.0017120661,1.355892e-10,0.008463377,14.982604,178.79553,178.78577,20.72481,800.9323,1106.0299,798.76434,1.0,0.06270865,-1.0,1500,0.7524391,0.28139028063678645,0.2813902806367864,0.28139028063678645,10,5.551115123125783e-17,150,150.0,150,10,0.0,1376.6090774265467,1376.6079985347926,1376.607878657931,10,0.0003596305847167969,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0,0.0,0,10,0.0,-160.0,-160.0,-160.0,10,0.0,1216.2314289742276,1216.2314289742276,1216.2314289742276,10,0.0,320.906309512284,320.90630951228394,320.906309512284,10,5.684341886080802e-14,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,-0.5286640185513534,-0.5297429866986754,-0.5298628720483777,10,0.00035965604910729313,0.0,0.0,0.0,10,0.0,5.8241816,-0.019311702,-5.697289,3125,1.1593994,150,147.44091580502214,31,1354,13.387028633934849,1549.1367961764336,1243.320480203764,-166.30882413685322,1354,266.9194497473986,701687.0,281.71784925460815,200000.0,323.0,46522.347177267075,64600000.0,709.9301678227921,1009375.0
2.5229964e-08,1.680898e-09,93.683334,-0.0012219514,1.3566073e-10,0.007967152,14.9742,178.68286,178.67308,20.268423,807.2864,1116.7535,805.13855,1.0,0.06798657,-1.0,1500,0.7519314,0.28366367740558895,0.283663677405589,0.28366367740558895,10,5.551115123125783e-17,150,150.0,150,10,0.0,1400.7212692946196,1400.719962760806,1400.7082039564848,10,0.0039196014404296875,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0,0.0,0,10,0.0,-160.0,-160.0,-160.0,10,0.0,1237.6785625470238,1237.6785625470238,1237.6785625470238,10,0.0,323.5602190841189,323.56021908411896,323.5602190841189,10,5.684341886080802e-14,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,-0.5175148922437909,-0.5188214384297222,-0.5305803541031038,10,0.00391963855779387,0.0,0.0,0.0,10,0.0,6.001932,-0.017911894,-6.0246496,3125,1.1591358,150,143.59469153515064,23,1394,20.97292783787704,1541.1273720264435,1178.4568180003446,-289.02924877777696,1394,342.83816675196454,703081.0,288.1904892921448,200000.0,324.0,46810.53766655922,64800000.0,693.9854278024275,1012500.0
2.522997e-08,1.6760575e-09,93.76921,-0.0014530674,1.4050106e-10,0.00820445,14.961647,178.49606,178.48608,20.180614,811.75195,1182.0474,809.4866,1.0,0.07255746,-1.0,1500,0.7485189,0.28430503026769394,0.28430503026769394,0.28430503026769394,10,0.0,150,150.0,150,10,0.0,1404.0613869368099,1404.0594901739619,1404.0424193083309,10,0.005690288543701172,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0,0.0,0,10,0.0,-180.0,-180.0,-180.0,10,0.0,1263.6944029959243,1263.6944029959245,1263.6944029959243,10,2.2737367544323206e-13,320.8674646518476,320.8674646518476,320.8674646518476,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,-0.5004774003334735,-0.5023741349868601,-0.5194447468673392,10,0.0056902039601597005,0.0,0.0,0.0,10,0.0,5.7756233,-0.015164864,-5.7596927,3125,1.1573431,150,144.5419401896426,28,1371,20.151800618157473,1543.7603095769882,1201.919137050093,-300.3222317136824,1371,336.42577477799193,704452.0,286.19353914260864,200000.0,325.0,47096.73120570183,65000000.0,698.8277953414633,1015625.0
2.5229962e-08,1.6806541e-09,93.81725,-0.0014369909,1.3590463e-10,0.008191832,14.947961,178.3169,178.30711,19.826902,817.3755,1116.5996,815.3794,1.0,0.074026905,-1.0,1500,0.74021333,0.27948422808582196,0.27948422808582196,0.27948422808582196,10,0.0,150,150.0,150,10,0.0,1457.6284339427948,1457.627074623108,1457.614840745926,10,0.0040779590606689455,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0,0.0,0,10,0.0,-150.0,-150.0,-150.0,10,0.0,1280.7489188755271,1280.7489188755274,1280.7489188755271,10,2.2737367544323206e-13,327.3612035796815,327.3612035796815,327.3612035796815,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,-0.4816896365831104,-0.48304897106513567,-0.4952829814033638,10,0.004078003446076011,0.0,0.0,0.0,10,0.0,6.073064,-0.013453294,-5.9796205,3125,1.1566466,150,147.10248901903367,33,1366,15.22658660475213,1551.1603865548968,1250.427539310504,-91.1870704330504,1366,273.22994200209,705818.0,284.8437020778656,200000.0,326.0,47381.57490777969,65200000.0,702.1394489014452,1018750.0
2.5229964e-08,1.6808112e-09,93.83708,-0.0012285186,1.3574743e-10,0.007984789,14.940376,178.13153,178.12183,19.732056,817.2149,1172.401,815.05865,1.0,0.074951306,-1.0,1500,0.74771214,0.28429315174542147,0.28429315174542147,0.28429315174542147,10,0.0,150,150.0,150,10,0.0,1418.2064293464646,1418.169556482695,1418.1654594978318,10,0.01229095458984375,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0,0.0,0,10,0.0,-190.0,-190.0,-190.0,10,0.0,1276.9713466306418,1276.9713466306418,1276.9713466306418,10,0.0,331.71439413643236,331.71439413643236,331.71439413643236,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,-0.47930814855406295,-0.5161813682917825,-0.5202783927070846,10,0.012291073245906508,0.0,0.0,0.0,10,0.0,5.939917,-0.013369303,-6.115864,3125,1.1572092,150,145.2891304347826,29,1380,19.286693561085546,1559.4407690167427,1237.2784801657665,-218.29921690991614,1380,316.4766233459325,707198.0,278.139963388443,200000.0,327.0,47659.71487116814,65400000.0,719.0624373552722,1021875.0
2.5229962e-08,1.6791027e-09,93.83403,-0.0013607023,1.3745592e-10,0.008116751,14.9484215,178.07686,178.06699,19.455715,818.10754,1119.0963,816.0703,1.0,0.080149435,-1.0,1500,0.74964523,0.2884280273853129,0.2884280273853129,0.2884280273853129,10,0.0,150,150.0,150,10,0.0,1438.221133989282,1438.220277065225,1438.2125647487119,10,0.002570772171020508,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0,0.0,0,10,0.0,-180.0,-180.0,-180.0,10,0.0,1286.2516596953672,1286.251659695367,1286.2516596953672,10,2.2737367544323206e-13,332.47951356307743,332.47951356307743,332.47951356307743,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,-0.5100393151351432,-0.5108962843293959,-0.5186090070776699,10,0.0025709075827579976,0.0,0.0,0.0,10,0.0,5.9720907,-0.011939658,-6.1902804,3125,1.158723,150,147.00586940572268,32,1363,15.896214037389225,1563.481391608715,1267.8813932375597,-128.64970848709345,1363,270.243094741905,708561.0,279.1345407962799,200000.0,328.0,47938.84941196442,65600000.0,716.5003636936696,1025000.0
2.5229962e-08,1.6798793e-09,93.8713,-0.0017112312,1.3667943e-10,0.008469966,14.949405,178.0467,178.03696,19.502367,825.26495,1038.1852,823.4124,1.0,0.07746415,-1.0,1500,0.7564725,0.2929817297968501,0.2929817297968501,0.2929817297968501,10,0.0,150,150.0,150,10,0.0,1474.1785497665405,1474.1755270957947,1474.148323059082,10,0.009068012237548828,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0,0.0,0,10,0.0,-150.0,-150.0,-150.0,10,0.0,1301.7815815222557,1301.781581522256,1301.7815815222557,10,2.2737367544323206e-13,322.88133255601053,322.88133255601053,322.88133255601053,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,-0.4843615503329762,-0.4873842374424983,-0.5145884214281974,10,0.009068061328566362,0.0,0.0,0.0,10,0.0,6.1939015,-0.009779577,-5.85345,3125,1.1596508,150,147.90140845070422,37,1349,12.868724400557813,1557.0683815479279,1278.8371801799378,-266.75010252557695,1349,246.99441587516122,709910.0,283.8981809616089,200000.0,329.0,48222.747592926025,65800000.0,704.4779199449879,1028125.0
2.5229964e-08,1.6806293e-09,93.90532,-0.0015410472,1.3592931e-10,0.00830223,14.952838,177.92586,177.91608,19.302582,831.76105,1008.8988,829.9238,1.0,0.076661505,-1.0,1500,0.7582423,0.29286300605574545,0.29286300605574545,0.29286300605574545,10,0.0,150,150.0,150,10,0.0,1477.5139417648315,1477.511156988144,1477.510847568512,10,0.0009282588958740235,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0,0.0,0,10,0.0,-150.0,-150.0,-150.0,10,0.0,1306.3506002334602,1306.3506002334602,1306.3506002334602,10,0.0,321.6480420285388,321.6480420285388,321.6480420285388,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,-0.4847005960450134,-0.48748560652280337,-0.48779505213144664,10,0.0009283368259299652,0.0,0.0,0.0,10,0.0,5.683992,-0.009926921,-5.873131,3125,1.1624851,150,142.8185053380783,19,1405,22.05323095672728,1549.518173456192,1188.3118751572192,-244.65549197606742,1405,354.553405918149,711315.0,283.8051772117615,200000.0,330.0,48506.55277013779,66000000.0,704.7087793284682,1031250.0
2.5230007e-08,1.6725382e-09,94.057556,-0.0013526554,1.4402328e-10,0.0081247995,14.939359,177.85126,177.84079,19.429596,832.624,1078.7881,830.69147,1.0,0.08150438,-1.0,1500,0.75345606,0.2891929237751276,0.28919292377512756,0.2891929237751276,10,5.551115123125783e-17,150,150.0,150,10,0.0,1447.7895402279682,1447.7575755921193,1447.7540239659138,10,0.010654878616333009,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0,0.0,0,10,0.0,-170.0,-170.0,-170.0,10,0.0,1287.070233876371,1287.070233876371,1287.070233876371,10,0.0,331.2078137704284,331.2078137704284,331.2078137704284,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,-0.4885136920320871,-0.5204782108429722,-0.5240298240441815,10,0.010654839603628325,0.0,0.0,0.0,10,0.0,5.91047,-0.009115032,-5.9582953,3125,1.1604857,150,146.89720998531573,33,1362,15.355924335136894,1558.7669546604156,1253.0693418044657,-225.6372130829841,1362,285.3081412232704,712677.0,286.08099913597107,200000.0,331.0,48792.63376927376,66200000.0,699.1027037938379,1034375.0
2.5229962e-08,1.6815536e-09,93.86455,-0.0009399289,1.3500506e-10,0.0076981764,14.926648,177.75592,177.7463,19.701862,834.6033,1059.1954,832.7047,1.0,0.0731477,-1.0,1500,0.7482088,0.28319328506724645,0.28319328506724645,0.28319328506724645,10,0.0,150,150.0,150,10,0.0,1484.7231518030167,1484.7211538076401,1484.7031718492508,10,0.005993986129760742,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0,0.0,0,10,0.0,-150.0,-150.0,-150.0,10,0.0,1302.4597021991872,1302.4597021991872,1302.4597021991872,10,0.0,332.7692695191778,332.7692695191778,332.7692695191778,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,-0.5058237783469658,-0.5078217720692433,-0.5258037155697407,10,0.005993981166832474,0.0,0.0,0.0,10,0.0,6.189452,-0.0111890165,-5.9951777,3125,1.1597061,150,146.5051395007342,38,1362,15.887371207783312,1575.2855812311172,1244.7182988299614,-240.78775708260946,1362,305.0949604124142,714039.0,282.269424200058,200000.0,332.0,49074.903193473816,66400000.0,708.5429127394625,1037500.0
2.5229964e-08,1.6786136e-09,93.65561,-0.0012377485,1.3794504e-10,0.007980953,14.915606,177.59178,177.58192,20.085476,832.3412,1198.5872,830.1172,1.0,0.07195253,-1.0,1500,0.74899024,0.2833364610560418,0.28333646105604177,0.2833364610560418,10,5.551115123125783e-17,150,150.0,150,10,0.0,1461.405266046524,1461.4050003051757,1461.4026086330414,10,0.0007972240447998047,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0,0.0,0,10,0.0,-160.0,-160.0,-160.0,10,0.0,1288.5198784647816,1288.5198784647816,1288.5198784647816,10,0.0,333.3933716746327,333.3933716746327,333.3933716746327,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,-0.5079879812902841,-0.5082537035736715,-0.5106452041241575,10,0.0007971668501620123,0.0,0.0,0.0,10,0.0,5.731635,-0.013821867,-5.9559703,3125,1.1588986,150,141.9702338766832,23,1411,23.96534750029585,1552.8951759785414,1175.8441555235684,-180.62769224424846,1411,374.7890222302327,715450.0,278.94227600097656,200000.0,333.0,49353.84546947479,66600000.0,716.9942214112422,1040625.0
2.5229962e-08,1.6782805e-09,93.75624,-0.0013672761,1.3827828e-10,0.008117725,14.902658,177.4463,177.43633,20.54828,827.7526,1260.2948,825.3576,1.0,0.06268179,-1.0,1500,0.74578136,0.2766892159105883,0.2766892159105883,0.2766892159105883,10,0.0,150,150.0,150,10,0.0,1455.9940615296364,1455.9728428959847,1455.9704852700233,10,0.0070728778839111335,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0,0.0,0,10,0.0,-160.0,-160.0,-160.0,10,0.0,1279.0678294500583,1279.067829450058,1279.0678294500583,10,2.2737367544323206e-13,337.4313635090827,337.43136350908264,337.4313635090827,10,5.684341886080802e-14,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,-0.5051268791679948,-0.5263455342638046,-0.5287031626077834,10,0.0070728850319365716,0.0,0.0,0.0,10,0.0,6.152274,-0.0144746285,-6.1574516,3125,1.1564227,150,147.24613117170227,31,1357,14.300898245661255,1564.6142416000366,1269.174543587383,-178.3173563964665,1357,278.68228123825156,716807.0,297.7629482746124,200000.0,334.0,49651.608417749405,66800000.0,671.6752408548482,1043750.0
2.5229962e-08,1.6765401e-09,93.90485,-0.0016718758,1.4001832e-10,0.008433025,14.894183,177.42497,177.41489,20.58115,830.3313,1177.1566,828.09485,1.0,0.05061708,-1.0,1500,0.7419889,0.26835744295439196,0.2683574429543919,0.26835744295439196,10,5.551115123125783e-17,150,150.0,150,10,0.0,1417.3373894318938,1417.336185656488,1417.325351677835,10,0.003611326217651367,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0,0.0,0,10,0.0,-170.0,-170.0,-170.0,10,0.0,1258.1895352143488,1258.1895352143488,1258.1895352143488,10,0.0,329.66149299910984,329.6614929991098,329.66149299910984,10,5.684341886080802e-14,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,-0.5136411073963465,-0.5148449001752263,-0.525679035185144,10,0.00361137833663926,0.0,0.0,0.0,10,0.0,5.9053726,-0.014954182,-5.895283,3125,1.154796,150,147.25128581925054,32,1361,14.942064462828663,1561.5728154182434,1262.4406380400314,-241.38524762075394,1361,272.677568808625,718168.0,309.4352297782898,200000.0,335.0,49961.043647527695,67000000.0,646.3388158591376,1046875.0
2.5229964e-08,1.6791315e-09,93.854034,-0.001100096,1.3742724e-10,0.007857586,14.886357,177.41147,177.4016,20.339602,831.5216,1142.0331,829.28485,1.0,0.048648726,-1.0,1500,0.7438767,0.2690347859943337,0.2690347859943337,0.2690347859943337,10,0.0,150,150.0,150,10,0.0,1440.8938168287277,1440.8926844358443,1440.8824928998947,10,0.0033971786499023436,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0,0.0,0,10,0.0,-150.0,-150.0,-150.0,10,0.0,1264.958680290971,1264.958680290971,1264.958680290971,10,0.0,326.4351142401575,326.4351142401575,326.4351142401575,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,-0.49997420332851,-0.5011066201815342,-0.5112983718587506,10,0.003397250559072179,0.0,0.0,0.0,10,0.0,6.0556607,-0.0166767,-5.9685225,3125,1.1551791,150,143.16368834882059,16,1399,23.057213784032395,1571.7584623992443,1193.919273783071,-212.60744296386838,1399,367.36532695507157,719567.0,311.6079647541046,200000.0,336.0,50272.6516122818,67200000.0,641.832117987817,1050000.0
2.5229964e-08,1.6805087e-09,93.76746,-0.00077132066,1.360499e-10,0.007522578,14.875433,177.24593,177.23611,20.13524,828.8873,1153.7626,826.5638,1.0,0.040728346,-1.0,1500,0.74189776,0.2638120990247096,0.2638120990247096,0.2638120990247096,10,0.0,150,150.0,150,10,0.0,1422.424161016941,1422.4232079148292,1422.414629995823,10,0.0028593063354492186,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0,0.0,0,10,0.0,-160.0,-160.0,-160.0,10,0.0,1256.7746920655159,1256.7746920655159,1256.7746920655159,10,0.0,326.13532017002046,326.13532017002046,326.13532017002046,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,-0.48585472689507236,-0.4868078121574195,-0.4953855795185434,10,0.0028592557870413095,0.0,0.0,0.0,10,0.0,6.370331,-0.016384322,-5.6899314,3125,1.1528431,150,147.55022156573116,32,1354,13.440582216562827,1548.8431602716446,1257.5545845405852,-156.3093981447746,1354,263.924044433545,720921.0,316.7198739051819,200000.0,337.0,50589.37148618698,67400000.0,631.4728454958752,1053125.0
2.5229966e-08,1.6751607e-09,93.74537,-0.001234286,1.4139809e-10,0.007983952,14.863128,177.14412,177.13391,19.83177,832.5926,1053.2806,830.52136,1.0,0.03204508,-1.0,1500,0.7432352,0.2598484869490184,0.2598484869490184,0.2598484869490184,10,0.0,150,150.0,150,10,0.0,1378.1606737687252,1378.1421811177395,1378.1401263787411,10,0.006164216995239258,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0,0.0,0,10,0.0,-190.0,-190.0,-190.0,10,0.0,1240.6662618367332,1240.6662618367332,1240.6662618367332,10,0.0,327.9768051040645,327.9768051040645,327.9768051040645,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,-0.48239409335448635,-0.500886489894895,-0.5029412006216072,10,0.006164132180136251,0.0,0.0,0.0,10,0.0,5.9046817,-0.016304495,-5.446472,3125,1.1514932,150,147.45555555555555,38,1350,13.471694147726058,1574.7300043702126,1249.828803699347,-281.98616081429645,1350,271.64054464414505,722271.0,313.9665312767029,200000.0,338.0,50903.338017463684,67600000.0,637.0105730274076,1056250.0
2.5229962e-08,1.6778581e-09,93.8508,-0.0013864306,1.3870062e-10,0.008143689,14.854709,177.0255,177.01547,19.792131,836.14276,1035.2048,834.094,1.0,0.033908486,-1.0,1500,0.7463111,0.2626184309976391,0.2626184309976391,0.2626184309976391,10,0.0,150,150.0,150,10,0.0,1361.4652071520686,1361.4490104719996,1361.4472108408809,10,0.005398893356323243,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0,0.0,0,10,0.0,-190.0,-190.0,-190.0,10,0.0,1229.637479015562,1229.637479015562,1229.637479015562,10,0.0,322.32815123342556,322.32815123342556,322.32815123342556,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,-0.500424948885645,-0.5166216950799241,-0.518421333545955,10,0.0053989153980929855,0.0,0.0,0.0,10,0.0,5.733135,-0.017607957,-5.7179866,3125,1.1524673,150,144.86239193083574,23,1388,19.050189982540488,1561.4144179821014,1205.4913332480605,-268.2153871804476,1388,327.93135115144014,723659.0,296.41756939888,200000.0,339.0,51199.755586862564,67800000.0,674.7238377454818,1059375.0
2.5229976e-08,1.6749415e-09,94.15452,-0.0012478959,1.4161797e-10,0.008027021,14.844483,176.74336,176.7331,20.090609,834.5201,1135.8121,832.2041,1.0,0.026044345,-1.0,1500,0.7440306,0.2572689933416109,0.2572689933416109,0.2572689933416109,10,0.0,150,150.0,150,10,0.0,1347.2814688310027,1347.2807300671934,1347.2740811929107,10,0.002216291427612305,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0,0.0,0,10,0.0,-200.0,-200.0,-200.0,10,0.0,1225.7552518284463,1225.7552518284463,1225.7552518284463,10,0.0,322.03451417980057,322.03451417980057,322.03451417980057,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,-0.5082946269471579,-0.5090334164729293,-0.5156825222048731,10,0.0022163685773145645,0.0,0.0,0.0,10,0.0,5.8295507,-0.018589426,-5.7699,3125,1.1507717,150,145.31498913830558,30,1381,18.937948518259798,1555.7931472063065,1221.019258808823,-255.4101402759552,1381,318.75267122323925,725040.0,284.8211545944214,200000.0,340.0,51484.576741456985,68000000.0,702.195032826109,1062500.0
2.5229973e-08,1.6726777e-09,94.55588,-0.0014995976,1.4388117e-10,0.008307622,14.827998,176.54407,176.53366,19.938816,834.5036,1105.4222,832.40393,1.0,0.023275286,-1.0,1500,0.74533975,0.2573046611911096,0.25730466119110956,0.2573046611911096,10,5.551115123125783e-17,150,150.0,150,10,0.0,1376.6534821763635,1376.6520419374108,1376.6518819108605,10,0.0004800796508789063,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0,0.0,0,10,0.0,-170.0,-170.0,-170.0,10,0.0,1221.9956639658492,1221.995663965849,1221.9956639658492,10,2.2737367544323206e-13,325.16671489877103,325.166714898771,325.16671489877103,10,5.684341886080802e-14,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,-0.5088982640620536,-0.510338187017398,-0.5104981784568808,10,0.00047997431844816203,0.0,0.0,0.0,10,0.0,5.9316425,-0.01965162,-5.7301836,3125,1.1504303,150,147.05181347150258,32,1351,14.971435250812736,1568.0947647094727,1247.5331161652146,-318.48210582509637,1351,280.9426266680124,726391.0,283.0561764240265,200000.0,341.0,51767.63291788101,68200000.0,706.573523767219,1065625.0
